,tweet_id,favorites,retweet_count
1850,675362609739206656,1081,239
1851,675354435921575936,33853,18047
1852,675349384339542016,4039,2377
1853,675334060156301312,2873,1359
1854,675166823650848770,3723,1693
1855,675153376133427200,6489,2739
1856,675149409102012420,3861,1765
1857,675147105808306176,974,253
1858,675146535592706048,1235,328
1859,675145476954566656,2203,947
1860,675135153782571009,1341,517
1861,675113801096802304,2010,819
1862,675111688094527488,994,265
1863,675109292475830276,2884,1189
1864,675047298674663426,1093,342
1865,675015141583413248,2800,1257
1866,675006312288268288,1012,236
1867,675003128568291329,1600,496
1868,674999807681908736,2316,1151
1869,674805413498527744,886,370
1870,674800520222154752,3091,899
1871,674793399141146624,2573,1143
1872,674790488185167872,1136,263
1873,674788554665512960,836,218
1874,674781762103414784,2061,1261
1875,674774481756377088,1160,496
1876,674767892831932416,1881,830
1877,674764817387900928,805,249
1878,674754018082705410,1401,468
1879,674752233200820224,1502,486
1880,674743008475090944,1444,581
1881,674742531037511680,502,54
1882,674739953134403584,1144,412
1883,674737130913071104,666,96
1884,674690135443775488,1181,487
1885,674670581682434048,1661,684
1886,674664755118911488,948,265
1887,674646392044941312,1483,524
1888,674644256330530816,1060,281
1889,674638615994089473,1730,605
1890,674632714662858753,1543,603
1891,674606911342424069,961,103
1892,674468880899788800,6394,2155
1893,674447403907457024,1090,372
1894,674436901579923456,1143,412
1895,674422304705744896,1473,556
1896,674416750885273600,704,146
1897,674410619106390016,1229,485
1898,674394782723014656,1539,596
1899,674372068062928900,868,323
1900,674330906434379776,576,76
1901,674318007229923329,1451,537
1902,674307341513269249,11621,7254
1903,674291837063053312,15133,6150
1904,674271431610523648,1609,760
1905,674269164442398721,922,236
1906,674265582246694913,1676,886
1907,674262580978937856,1338,474
1908,674255168825880576,1510,582
1909,674082852460433408,776,177
1910,674075285688614912,1004,300
1911,674063288070742018,6525,2314
1912,674053186244734976,3407,1352
1913,674051556661161984,1478,503
1914,674045139690631169,1454,664
1915,674042553264685056,740,134
1916,674038233588723717,1125,426
1917,674036086168010753,864,223
1918,674024893172875264,1827,1279
1919,674019345211760640,1159,312
1920,674014384960745472,1600,674
1921,674008982932058114,1231,368
1922,673956914389192708,1994,1004
1923,673919437611909120,1195,383
1924,673906403526995968,3274,1682
1925,673887867907739649,954,262
1926,673716320723169284,3143,788
1927,673715861853720576,3620,2166
1928,673711475735838725,1057,308
1929,673709992831262724,868,284
1930,673708611235921920,1099,299
1931,673707060090052608,1119,405
1932,673705679337693185,1285,413
1933,673700254269775872,1475,594
1934,673697980713705472,3882,2038
1935,673689733134946305,1780,676
1936,673688752737402881,1292,515
1937,673686845050527744,1478,454
1938,673680198160809984,1402,484
1939,673662677122719744,1278,373
1940,673656262056419329,732,253
1941,673636718965334016,1137,375
1942,673612854080196609,1620,748
1943,673583129559498752,1219,381
1944,673580926094458881,851,276
1945,673576835670777856,1412,582
1946,673363615379013632,1045,317
1947,673359818736984064,1483,695
1948,673355879178194945,1523,605
1949,673352124999274496,1687,556
1950,673350198937153538,756,221
1951,673345638550134785,2583,1325
1952,673343217010679808,992,280
1953,673342308415348736,1301,610
1954,673320132811366400,13760,8247
1955,673317986296586240,887,270
1956,673295268553605120,7683,3280
1957,673270968295534593,1084,383
1958,673240798075449344,1451,756
1959,673213039743795200,2299,877
1960,673148804208660480,1731,650
1961,672997845381865473,2006,746
1962,672995267319328768,975,307
1963,672988786805112832,999,303
1964,672984142909456390,1278,562
1965,672980819271634944,1848,1036
1966,672975131468300288,1722,948
1967,672970152493887488,966,367
1968,672968025906282496,1337,563
1969,672964561327235073,1450,661
1970,672902681409806336,1393,521
1971,672898206762672129,913,434
1972,672884426393653248,1583,856
1973,672877615439593473,1054,381
1974,672834301050937345,1336,589
1975,672828477930868736,1274,506
1976,672640509974827008,990,332
1977,672622327801233409,1321,513
1978,672614745925664768,1246,602
1979,672609152938721280,1136,400
1980,672604026190569472,1134,413
1981,672594978741354496,1352,624
1982,672591762242805761,969,345
1983,672591271085670400,746,190
1984,672538107540070400,1050,380
1985,672523490734551040,656,178
1986,672488522314567680,1138,450
1987,672482722825261057,1157,625
1988,672481316919734272,729,128
1989,672475084225949696,1463,720
1990,672466075045466113,1379,556
1991,672272411274932228,6579,3500
1992,672267570918129665,1531,634
1993,672264251789176834,1170,349
1994,672256522047614977,2875,1604
1995,672254177670729728,1462,765
1996,672248013293752320,1755,628
1997,672245253877968896,702,162
1998,672239279297454080,912,330
1999,672231046314901505,1870,1043
2000,672222792075620352,801,217
2001,672205392827572224,2308,1190
2002,672169685991993344,1041,381
2003,672160042234327040,886,369
2004,672139350159835138,1781,740
2005,672125275208069120,2455,1178
2006,672095186491711488,1017,377
2007,672082170312290304,960,377
2008,672068090318987265,1322,530
2009,671896809300709376,8620,4287
2010,671891728106971137,1355,585
2011,671882082306625538,3535,1418
2012,671879137494245376,1449,706
2013,671874878652489728,1271,576
2014,671866342182637568,1145,516
2015,671855973984772097,925,465
2016,671789708968640512,7182,3595
2017,671768281401958400,1216,540
2018,671763349865160704,1714,952
2019,671744970634719232,1373,795
2020,671743150407421952,754,238
2021,671735591348891648,1478,778
2022,671729906628341761,8660,4491
2023,671561002136281088,13072,7455
2024,671550332464455680,934,213
2025,671547767500775424,1376,613
2026,671544874165002241,2024,1081
2027,671542985629241344,1112,583
2028,671538301157904385,941,406
2029,671536543010570240,1203,420
2030,671533943490011136,1041,595
2031,671528761649688577,852,265
2032,671520732782923777,1422,540
2033,671518598289059840,967,301
2034,671511350426865664,1640,747
2035,671504605491109889,7170,3650
2036,671497587707535361,933,459
2037,671488513339211776,1031,482
2038,671486386088865792,589,212
2039,671485057807351808,775,238
2040,671390180817915904,1448,753
2041,671362598324076544,1133,301
2042,671357843010908160,406,151
2043,671355857343524864,488,116
2044,671347597085433856,982,441
2045,671186162933985280,750,218
2046,671182547775299584,1148,356
2047,671166507850801152,892,361
2048,671163268581498880,1693,1139
2049,671159727754231808,383,84
2050,671154572044468225,738,225
2051,671151324042559489,686,159
2052,671147085991960577,690,234
2053,671141549288370177,1191,672
2054,671138694582165504,949,417
2055,671134062904504320,765,199
2056,671122204919246848,3568,2598
2057,671115716440031232,1384,795
2058,671109016219725825,1169,453
2059,670995969505435648,1126,301
2060,670842764863651840,25031,9013
2061,670840546554966016,607,200
2062,670838202509447168,1139,717
2063,670833812859932673,458,128
2064,670832455012716544,749,225
2065,670826280409919488,5663,4184
2066,670823764196741120,793,198
2067,670822709593571328,625,99
2068,670815497391357952,3238,1586
2069,670811965569282048,1155,277
2070,670807719151067136,1173,504
2071,670804601705242624,2008,985
2072,670803562457407488,348,89
2073,670797304698376195,748,244
2074,670792680469889025,850,285
2075,670789397210615808,676,247
2076,670786190031921152,611,207
2077,670783437142401025,833,406
2078,670782429121134593,1598,797
2079,670780561024270336,796,297
2080,670778058496974848,333,74
2081,670764103623966721,1095,436
2082,670755717859713024,452,114
2083,670733412878163972,980,526
2084,670727704916926465,844,371
2085,670717338665226240,1237,510
2086,670704688707301377,779,383
2087,670691627984359425,601,250
2088,670679630144274432,761,292
2089,670676092097810432,255,44
2090,670668383499735048,10923,5205
2091,670474236058800128,1565,786
2092,670468609693655041,359,87
2093,670465786746662913,985,568
2094,670452855871037440,559,213
2095,670449342516494336,1218,692
2096,670444955656130560,6844,2039
2097,670442337873600512,655,203
2098,670435821946826752,1075,532
2099,670434127938719744,1431,665
2100,670433248821026816,334,117
2101,670428280563085312,1412,651
2102,670427002554466305,526,169
2103,670421925039075328,1338,655
2104,670420569653809152,637,327
2105,670417414769758208,578,328
2106,670411370698022913,2067,927
2107,670408998013820928,567,231
2108,670403879788544000,442,162
2109,670385711116361728,572,219
2110,670374371102445568,757,277
2111,670361874861563904,336,69
2112,670338931251150849,434,114
2113,670319130621435904,3935,1262
2114,670303360680108032,434,139
2115,670290420111441920,722,296
2116,670093938074779648,1048,347
2117,670086499208155136,710,262
2118,670079681849372674,2260,1280
2119,670073503555706880,1599,815
2120,670069087419133954,644,251
2121,670061506722140161,779,353
2122,670055038660800512,683,340
2123,670046952931721218,657,181
2124,670040295598354432,768,115
2125,670037189829525505,598,287
2126,670003130994700288,342,96
2127,669993076832759809,330,87
2128,669972011175813120,455,168
2129,669970042633789440,309,62
2130,669942763794931712,518,172
2131,669926384437997569,385,108
2132,669923323644657664,242,59
2133,669753178989142016,828,414
2134,669749430875258880,275,67
2135,669684865554620416,532,91
2136,669683899023405056,395,114
2137,669682095984410625,358,136
2138,669680153564442624,679,299
2139,669661792646373376,821,454
2140,669625907762618368,3597,1863
2141,669603084620980224,959,374
2142,669597912108789760,520,155
2143,669583744538451968,1515,954
2144,669573570759163904,443,146
2145,669571471778410496,1616,1049
2146,669567591774625800,239,58
2147,669564461267722241,393,128
2148,669393256313184256,375,79
2149,669375718304980992,1364,753
2150,669371483794317312,503,186
2151,669367896104181761,472,163
2152,669363888236994561,636,237
2153,669359674819481600,374,127
2154,669354382627049472,2762,1306
2155,669353438988365824,659,266
2156,669351434509529089,450,193
2157,669328503091937280,1030,430
2158,669327207240699904,584,119
2159,669324657376567296,503,214
2160,669216679721873412,1207,414
2161,669214165781868544,447,175
2162,669203728096960512,1021,492
2163,669037058363662336,674,322
2164,669015743032369152,755,384
2165,669006782128353280,588,258
2166,669000397445533696,21248,6561
2167,668994913074286592,450,240
2168,668992363537309700,754,356
2169,668989615043424256,695,338
2170,668988183816871936,914,488
2171,668986018524233728,564,173
2172,668981893510119424,548,317
2173,668979806671884288,806,356
2174,668975677807423489,1328,600
2175,668967877119254528,149,25
2176,668960084974809088,720,245
2177,668955713004314625,286,74
2178,668932921458302977,272,59
2179,668902994700836864,324,103
2180,668892474547511297,401,155
2181,668872652652679168,540,308
2182,668852170888998912,460,171
2183,668826086256599040,443,141
2184,668815180734689280,581,278
2185,668779399630725120,714,382
2186,668655139528511488,541,223
2187,668645506898350081,912,554
2188,668643542311546881,899,543
2189,668641109086707712,1098,554
2190,668636665813057536,1062,502
2191,668633411083464705,2873,1697
2192,668631377374486528,734,326
2193,668627278264475648,324,118
2194,668625577880875008,394,138
2195,668623201287675904,1466,798
2196,668620235289837568,207,44
2197,668614819948453888,621,322
2198,668587383441514497,1700,1111
2199,668567822092664832,250,57
2200,668544745690562560,532,233
2201,668542336805281792,469,222
2202,668537837512433665,257,77
2203,668528771708952576,471,232
2204,668507509523615744,331,111
2205,668496999348633600,420,135
2206,668484198282485761,434,241
2207,668480044826800133,470,152
2208,668466899341221888,900,527
2209,668297328638447616,632,306
2210,668291999406125056,248,32
2211,668286279830867968,517,142
2212,668274247790391296,840,235
2213,668268907921326080,563,243
2214,668256321989451776,1327,636
2215,668248472370458624,1013,501
2216,668237644992782336,6317,2918
2217,668226093875376128,304,106
2218,668221241640230912,517,203
2219,668204964695683073,559,200
2220,668190681446379520,663,200
2221,668171859951755264,501,201
2222,668154635664932864,504,325
2223,668142349051129856,576,294
2224,668113020489474048,675,250
2225,667937095915278337,1288,815
2226,667924896115245057,307,113
2227,667915453470232577,215,58
2228,667911425562669056,497,311
2229,667902449697558528,859,385
2230,667886921285246976,1914,1117
2231,667885044254572545,832,499
2232,667878741721415682,397,122
2233,667873844930215936,638,417
2234,667866724293877760,3040,1057
2235,667861340749471744,245,78
2236,667832474953625600,292,63
2237,667806454573760512,1070,508
2238,667801013445750784,333,97
2239,667793409583771648,708,336
2240,667782464991965184,415,249
2241,667773195014021121,239,58
2242,667766675769573376,446,222
2243,667728196545200128,380,152
2244,667724302356258817,489,326
2245,667550904950915073,0,35
2246,667550882905632768,0,33
2247,667549055577362432,5864,2328
2248,667546741521195010,337,127
2249,667544320556335104,878,533
2250,667538891197542400,208,66
2251,667534815156183040,827,551
2252,667530908589760512,475,245
2253,667524857454854144,1720,1131
2254,667517642048163840,371,195
2255,667509364010450944,6854,2166
2256,667502640335572993,538,222
2257,667495797102141441,527,276
2258,667491009379606528,536,232
2259,667470559035432960,259,100
2260,667455448082227200,194,60
2261,667453023279554560,315,91
2262,667443425659232256,790,590
2263,667437278097252352,453,242
2264,667435689202614272,307,84
2265,667405339315146752,472,221
2266,667393430834667520,198,58
2267,667369227918143488,369,167
2268,667211855547486208,498,245
2269,667200525029539841,621,263
2270,667192066997374976,391,109
2271,667188689915760640,746,422
2272,667182792070062081,14425,6291
2273,667177989038297088,192,55
2274,667176164155375616,613,466
2275,667174963120574464,246,84
2276,667171260800061440,222,91
2277,667165590075940865,2711,1154
2278,667160273090932737,259,62
2279,667152164079423490,48119,17345
2280,667138269671505920,4633,2238
2281,667119796878725120,331,128
2282,667090893657276420,336,129
2283,667073648344346624,405,124
2284,667070482143944705,84,14
2285,667065535570550784,168,48
2286,667062181243039745,220,55
2287,667044094246576128,186,51
2288,667012601033924608,451,225
2289,666996132027977728,247,94
2290,666983947667116034,2560,991
2291,666837028449972224,823,559
2292,666835007768551424,217,80
2293,666826780179869698,255,97
2294,666817836334096384,521,252
2295,666804364988780544,242,94
2296,666786068205871104,764,488
2297,666781792255496192,388,198
2298,666776908487630848,351,175
2299,666739327293083650,238,66
2300,666701168228331520,431,219
2301,666691418707132416,189,47
2302,666649482315059201,1121,627
2303,666644823164719104,233,82
2304,666454714377183233,517,208
2305,666447344410484738,105,20
2306,666437273139982337,125,48
2307,666435652385423360,165,53
2308,666430724426358785,315,196
2309,666428276349472768,165,83
2310,666421158376562688,316,111
2311,666418789513326592,124,45
2312,666411507551481857,439,323
2313,666407126856765440,107,40
2314,666396247373291520,166,84
2315,666373753744588802,186,92
2316,666362758909284353,770,564
2317,666353288456101888,217,71
2318,666345417576210432,288,133
2319,666337882303524864,195,90
2320,666293911632134144,494,352
2321,666287406224695296,146,64
2322,666273097616637952,173,76
2323,666268910803644416,102,35
2324,666104133288665088,14136,6470
2325,666102155909144576,80,12
2326,666099513787052032,153,67
2327,666094000022159362,163,72
2328,666082916733198337,116,44
2329,666073100786774016,318,162
2330,666071193221509120,145,59
2331,666063827256086533,470,214
2332,666058600524156928,110,57
2333,666057090499244032,291,140
2334,666055525042405380,430,242
2335,666051853826850816,1208,841
2336,666050758794694657,132,59
2337,666049248165822465,108,41
2338,666044226329800704,296,139
2339,666033412701032449,124,43
2340,666029285002620928,128,47
2341,666020888022790149,2536,507
